Text,truth,pre,mse,rmse,pearson_coeff,spearman_coeff,input_tokens,output_tokens,total_tokens,runtime
"text1: "" jeremy 's a good guy , "" barber said , adding : "" jeremy is living the dream life of the new york athlete .  text2: he also said shockey is "" living the dream life of a new york athlete .",2.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,759,9,768,1.5250885486602783
"text1: the woman was hospitalized june 15 , kansas health officials said .  text2: missouri health officials said he had not been hospitalized and is recovering .",1.0,0.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,742,6,748,1.356867790222168
text1: blue chips edged lower by midday on wednesday as a wave of profit warnings drained some of the optimism that has driven a rally over the past three months .  text2: u.s. stocks fell in early morning trade on wednesday as a wave of profit warnings drained some of the optimism that has driven a rally over the past three months .,3.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,779,82,861,4.913747310638428
"text1: the technology-laced nasdaq composite index < .ixic > tacked on 5.91 points , or 0.29 percent , to 2,053.27 .  text2: the technology-focused nasdaq composite index < .ixic > advanced 6 points , or 0.30 percent , to 2,053 , erasing earlier losses .",3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,787,12,799,1.5813522338867188
"text1: but mitsubishi tokyo financial ( jp : 8306 : news , chart , profile ) declined 3,000 yen , or 0.65 percent , to 456,000 yen .  text2: sumitomo mitsui financial ( jp : 8316 : news , chart , profile ) was down 2.5 percent at 198,000 yen .",1.6,5.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,792,84,876,4.773009777069092
"text1: two kuwaitis and six palestinians with jordanian passports were among the suspects , the official said .  text2: they include two kuwaitis and six palestinians with jordanian passports , and the remainder are iraqis and saudis , the official said .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,769,74,843,4.43686318397522
"text1: her birthday , 21 april , was declared a public holiday and she attended a reception and a ball .  text2: when his grandmother , then-princess elizabeth , turned 21 in 1947 , the day was declared a public holiday , and she attended a reception and a ball .",3.2,4.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,770,73,843,4.43686318397522
"text1: sorkin , who faces charges of conspiracy to obstruct justice and lying to a grand jury , was to have been tried separately .  text2: sorkin was to have been tried separately on charges of conspiracy and lying to a grand jury .",4.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,759,9,768,1.5250885486602783
"text1: the man , who entered the post office in lakeside shortly before 3 p.m. , gave up to deputies about 6 : 30 p.m .  text2: the man had entered the post office on woodside avenue at maine avenue shortly before 3 p.m .",2.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,767,71,838,4.347352504730225
"text1: "" fewer than 10 "" fbi offices have conducted investigations involving visits to mosques , the justice department said .  text2: in addition , the justice department said that the fbi has conducted ' ' fewer than 10 ' ' investigations involving visits to mosques .",4.2,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,762,72,834,4.364145994186401
"text1: outside the court , sriyanto , who faces up to 25 years ' jail , denied he had done anything wrong .  text2: outside the court , sriyanto denied to the age that he had done anything wrong .",3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,758,71,829,4.35400652885437
"text1: university of michigan president mary sue coleman said in a statement on the university 's web site , "" our fundamental values haven 't changed .  text2: "" our fundamental values haven 't changed , "" mary sue coleman , president of the university , said in a statement in ann arbor .",4.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,772,74,846,4.486289978027344
"text1: two astronomers surveying the region around jupiter have detected 20 new moons , bringing the giant planet 's total to 60 .  text2: astronomers have clocked eight more moons orbiting jupiter , bringing its known total to 60 .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,760,63,823,3.9478707313537598
text1: comcast class a shares were up 8 cents at $ 30.50 in morning trading on the nasdaq stock market .  text2: the stock rose 48 cents to $ 30 yesterday in nasdaq stock market trading .,2.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,757,72,829,4.35400652885437
"text1: thomas was joined in full by rehnquist , and in parts by o 'connor and scalia .  text2: he was joined by chief justice william h. rehnquist and justices sandra day o 'connor and antonin scalia .",2.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,765,130,895,7.03660774230957
"text1: "" what they have done is a thinly veiled attempt to do an end run around the constitution , "" she said .  text2: the church 's lawyer , shirley phelps-roper , was clear : "" what they have done is a thinly veiled attempt to do an end run around the constitution , "" she said .",2.6,4.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,778,83,861,4.913747310638428
"text1: when you crossed the line , you violated the constitutional right , "" said charles weisselberg , a uc berkeley law professor .  text2: when you crossed the line , you violated the constitutional right , "" said charles weisselberg , who teaches law at the university of california , berkeley .",5.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,774,76,850,4.5854880809783936
"text1: preliminary reports were that the men were not seen together at the airport , sources said .  text2: the men had pakistani passports and reportedly were seen together at the airport earlier in the evening , law enforcement sources said .",2.0,2.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,754,59,813,3.7622642517089844
"text1: toronto yesterday had 64 probable cases of sars and nine suspect cases .  text2: as of wednesday , there were 65 probable sars cases in the toronto region .",3.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,748,72,820,4.304431200027466
"text1: the nasdaq composite index rose 13.70 , or 0.8 per cent , to 1700.34 .  text2: the technology-laced nasdaq composite index .ixic gained 13.73 points , or 0.81 percent , to finish at 1,700.34 .",3.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,774,76,850,4.5854880809783936
"text1: toll , australia 's second-largest transport company , last week offered nz75 a share for tranz rail .  text2: toll last week offered to buy the company for nz75c a share , or $ nz158 million .",3.5,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,756,129,885,6.982259750366211
"text1: about 1,557 genes on chromosome 6 are thought to be functional .  text2: the remaining 1,557 genes are believed to be all functional .",2.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,745,46,791,3.1611340045928955
"text1: messagelabs , which runs outsourced e-mail servers for 700,000 customers around the world , said it had filtered out 27,000 infected e-mails in 115 countries as of thursday morning .  text2: messagelabs , which runs outsourced e-mail servers for 700,000 customers around the world , has labeled the worm "" high risk "" and reports more than 31,000 infections in 120 countries .",2.75,5.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,801,82,883,3.294290781021118
"text1: in the second quarter , anadarko now expects volume of 46 million boe , down from 48 million boe .  text2: production for the second quarter was cut to 46 million barrels from 48 million barrels .",3.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,758,6,764,1.4042856693267822
"text1: u.s. troops encountered no resistance during the five-hour sweep near tikrit , saddam hussein 's hometown and the center of a region of baath party supporters .  text2: tikrit is saddam hussein 's hometown and the region around it is known as a hotbed of baath party supporters and former high-ranking iraqi military officials .",2.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,784,130,914,7.157907247543335
"text1: the woman felt threatened and went to the magistrate 's office , police said .  text2: the woman reported that she felt threatened and obtained a warrant for stackhouse 's arrest from the local magistrate 's office .",3.25,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,754,59,813,3.7622642517089844
"text1: miodrag zivkovic , of the liberal alliance of montenegro , won 31 percent of the vote while the independent dragan hajdukovic got four percent .  text2: miodrag zivkovic , the leader of the pro-independence opposition liberal alliance , came in second with 31 percent of the vote .",3.0,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,778,83,861,4.913747310638428
text1: carlson on tuesday said he would not recuse himself from the case .  text2: service officials said carlson refused to recuse himself from the case .,4.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,745,46,791,3.1611340045928955
"text1: oracle shares were also higher , trading up 12 cents at $ 13.60 .  text2: shares of redwood shores-based oracle rose 14 cents to $ 13.62 .",2.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,749,10,759,1.541886568069458
