Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,accuracy,macro_f1
i feel honored to be part of the culinary community here,joy,love,".

Input text:
i feel honored to be part of the culinary community here

Label:
assistant
<think>

</think>

The text expresses a feeling of being ""honored"" and belonging to a community, which conveys a strong sense of positive emotion, appreciation, and affection. Among the candidate labels, ""love"" best captures this sentiment of deep positive regard and connection, whereas ""joy"" is more about happiness, ""sadness,"" ""anger,"" ""fear,"" and ""surprise"" do not fit the context.

Label: love",92,157,249,1.5405832731266855,0.5645,0.5645,0.3941372477046873
i feel no shame whatsoever in longing for iron man at my local cineworld,love,joy,"no shame whatsoever in longing for iron man at my local cineworld

Label:
assistant
<think>

</think>

The text expresses a strong desire (""longing"") for a specific movie (""Iron Man"") at a local cinema. The phrase ""no shame whatsoever"" indicates a positive, enthusiastic, and eager attitude toward this activity. Among the candidate labels, this sentiment aligns best with **joy**, as it reflects happiness and excitement about an upcoming event.

Label: joy",96,153,249,1.5405832731266855,0.5645,0.5645,0.3941372477046873
i feel ungrateful for wanting more but the truth is,sadness,sadness,"Input text:
i feel ungrateful for wanting more but the truth is

Label:
assistant
<think>

</think>

sadness",93,156,249,1.5405832731266855,0.5645,0.5645,0.3941372477046873
i feel sorta vain,sadness,joy,"surprise
Think step by step internally.
Output only one final label.

Input text:
i feel sorta vain

Label:
assistant
<think>

</think>

The phrase ""i feel sorta vain"" expresses a sense of self-importance, pride, or excessive admiration of oneself. Among the provided candidate labels (sadness, joy, love, anger, fear, surprise), this sentiment aligns most closely with positive emotions related to happiness or satisfaction with oneself. While ""vain"" can sometimes have a negative connotation, in the context of basic emotion classification where ""pride"" isn't an option, it falls under the umbrella of positive affect or joy.

Label: joy",85,164,249,1.5405832731266855,0.5645,0.5645,0.3941372477046873
i feel it like you target blank class di title bookmark on del,sadness,anger,":
i feel it like you target blank class di title bookmark on del

Label:
assistant
<think>

</think>

anger",94,155,249,1.5405832731266855,0.5645,0.5645,0.3941372477046873
i feel like my fish might be moderately more intelligent than most fish as ive noticed they have a tendency to go to the corner of the tank closest to the container of fish food and just stare at it,joy,joy,joy,121,128,249,1.5405832731266855,0.5645,0.5645,0.3941372477046873
i was feeling clever so i changed the last line to cookies for you,joy,joy,"i was feeling clever so i changed the last line to cookies for you

Label:
assistant
<think>

</think>

The text ""i was feeling clever so i changed the last line to cookies for you"" expresses a sense of pride, self-satisfaction, and a playful or happy action taken by the speaker. The feeling of being ""clever"" and the act of making a change for someone else typically aligns with positive emotions. Among the candidate labels, ""joy"" best captures this feeling of satisfaction and happiness.

Label: joy",95,154,249,1.5405832731266855,0.5645,0.5645,0.3941372477046873
i will admit with the joy of cooking there are also times where you feel defeated,sadness,joy,"the joy of cooking there are also times where you feel defeated

Label:
assistant
<think>

</think>

joy",97,152,249,1.5405832731266855,0.5645,0.5645,0.3941372477046873
i am finally starting to feel like i have a real life here in san vicente and i am no longer on a strange confusing extended vacation,fear,joy,"strange confusing extended vacation

Label:
assistant
<think>

</think>

The text expresses a sense of relief, stability, and positive change (""finally starting to feel like i have a real life,"" ""no longer on a strange confusing extended vacation""). The speaker is moving away from confusion and uncertainty toward a state of normalcy and belonging. This emotional shift aligns most closely with **joy** or happiness, as it reflects a positive resolution to a difficult situation.

Label: joy",109,129,238,1.359927140372747,0.5645,0.5645,0.3941372477046873
i feel like even though things arent quite resolved with my major i have peace about it still,joy,joy,"arent quite resolved with my major i have peace about it still

Label:
assistant
<think>

</think>

The text expresses a sense of ""peace"" despite unresolved issues. This indicates a calm, content, and positive emotional state rather than negative emotions like sadness or anger, or high-arousal emotions like fear or surprise. Among the candidate labels, ""joy"" is the closest fit to a state of peace and contentment.

Label: joy",100,138,238,1.359927140372747,0.5645,0.5645,0.3941372477046873
i feel ashamed of you,sadness,anger,"fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel ashamed of you

Label:
assistant
<think>

</think>

anger",86,152,238,1.359927140372747,0.5645,0.5645,0.3941372477046873
i feel fucking woeful looking at the other girls,sadness,sadness,"Output only one final label.

Input text:
i feel fucking woeful looking at the other girls

Label:
assistant
<think>

</think>

sadness",91,147,238,1.359927140372747,0.5645,0.5645,0.3941372477046873
i feel really irritated when i talk about my problems and people start talking about theirs,anger,anger,"i feel really irritated when i talk about my problems and people start talking about theirs

Label:
assistant
<think>

</think>

anger",97,141,238,1.359927140372747,0.5645,0.5645,0.3941372477046873
i was feeling homesick for the annual easter breakfast and service at church this morning at when we left to hike up mt precipice for the sunrise,sadness,sadness,"the sunrise

Label:
assistant
<think>

</think>

The text expresses a strong desire to return to a specific event (Easter breakfast and service) and mentions ""homesick,"" which indicates a feeling of longing or missing something. While the context involves a hike for sunrise (which could imply joy or anticipation), the dominant emotional state described is the feeling of being away from home or a cherished routine. Among the candidate labels, ""sadness"" is the closest fit for the feeling of homesickness and missing an event, as it captures the melancholic or longing aspect of the sentiment.

Label: sadness",111,127,238,1.359927140372747,0.5645,0.5645,0.3941372477046873
i don t know about you but it makes me feel generous,joy,joy,"final label.

Input text:
i don t know about you but it makes me feel generous

Label:
assistant
<think>

</think>

The phrase ""it makes me feel generous"" describes a positive emotional state associated with giving or being kind. Among the candidate labels (sadness, joy, love, anger, fear, surprise), ""joy"" is the most appropriate fit for a feeling of happiness and satisfaction derived from a positive action or experience. While ""love"" is positive, ""joy"" better captures the general sense of happiness and contentment implied by feeling generous.

Label: joy",93,145,238,1.359927140372747,0.5645,0.5645,0.3941372477046873
im already feeling pretty festive this year even though its only november,joy,joy,"final label.

Input text:
im already feeling pretty festive this year even though its only november

Label:
assistant
<think>

</think>

joy",93,145,238,1.359927140372747,0.5645,0.5645,0.3941372477046873
i feel helpless to regain a safe feeling,sadness,sadness,"by step internally.
Output only one final label.

Input text:
i feel helpless to regain a safe feeling

Label:
assistant
<think>

</think>

sadness",89,149,238,1.359927140372747,0.5645,0.5645,0.3941372477046873
