Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,mse,rmse,pearson_coeff,spearman_coeff,sc_raw_samples,sc_parsed_samples
"text1: the company will launch 800 hot spots , or "" wi-fi zones , "" later this summer , and plans to have more than 2,100 by the end of the year . text2: the service will launch later this summer with 800 locations , and sprint plans 2,100 locations by the end of the year .",3.0,5.0,",100 locations by the end of the year .

Score:
3.5",680,105,785,0.09173571762585198,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"["",100 locations by the end of the year .\n\nScore:\n3.5"", "",100 locations by the end of the year .\n\nScore:\n3.5"", "",100 locations by the end of the year .\n\nScore:\nScore: 4.5"", "",100 locations by the end of the year .\n\nScore:\n3.5"", "",100 locations by the end of the year .\n\nScore:\n4.5""]","[5.0, 5.0, 5.0, 5.0, 5.0]"
"text1: prior to joining kodak , palumbo worked for procter & gamble corp. , where he managed products such as folgers and pantene shampoo . text2: prior to joining eastman kodak , mr. palumbo held senior marketing positions for procter & gamble .",3.75,4.1,"prior to joining eastman kodak , mr. palumbo held senior marketing positions for procter & gamble .

Score:
4.5",620,165,785,0.09173571762585198,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""prior to joining eastman kodak , mr. palumbo held senior marketing positions for procter & gamble .\n\nScore:\n3.5"", ""prior to joining eastman kodak , mr. palumbo held senior marketing positions for procter & gamble .\n\nScore:\n4.5"", ""prior to joining eastman kodak , mr. palumbo held senior marketing positions for procter & gamble .\n\nScore:\n4.5"", ""prior to joining eastman kodak , mr. palumbo held senior marketing positions for procter & gamble .\n\nScore:\n3.5"", ""prior to joining eastman kodak , mr. palumbo held senior marketing positions for procter & gamble .\n\nScore:\n4.5""]","[3.5, 4.5, 4.5, 3.5, 4.5]"
text1: mr mcdevitt has been granted control of three crucial aspects of policing in the solomons . text2: mr mcdevitt has been granted control of three aspects of policing by commissioner william morrell .,3.75,2.0,"three crucial aspects of policing in the solomons . text2: mr mcdevitt has been granted control of three aspects of policing by commissioner william morrell .

Score:
Score: 4.0",560,225,785,0.09173571762585198,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""three crucial aspects of policing in the solomons . text2: mr mcdevitt has been granted control of three aspects of policing by commissioner william morrell .\n\nScore:\nScore: 4.0"", ""three crucial aspects of policing in the solomons . text2: mr mcdevitt has been granted control of three aspects of policing by commissioner william morrell .\n\nScore:\n3.5"", ""three crucial aspects of policing in the solomons . text2: mr mcdevitt has been granted control of three aspects of policing by commissioner william morrell .\n\nScore:\nScore: 4.5"", ""three crucial aspects of policing in the solomons . text2: mr mcdevitt has been granted control of three aspects of policing by commissioner william morrell .\n\nScore:\n3.5"", ""three crucial aspects of policing in the solomons . text2: mr mcdevitt has been granted control of three aspects of policing by commissioner william morrell .\n\nScore:\n4.0""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: gold 's rise pulled other precious metals higher , shunting silver to $ 4.81 / 83 an ounce from $ 4.77 / 79 last quoted in new york . text2: gold 's bounce pulled other precious metals higher , sending silver to $ 4.83 / 85 an ounce from $ 4.80 / 82 last quoted in new york .",3.25,4.4,4.5,745,40,785,0.09173571762585198,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""4.0"", ""4.5"", ""4.5"", ""4.5"", ""4.5""]","[4.0, 4.5, 4.5, 4.5, 4.5]"
text1: officials with north carolina speedway at rockingham could not be reached . text2: nascar officials could not be reached for comment tuesday .,2.909,1.0,"Text pair:
text1: officials with north carolina speedway at rockingham could not be reached . text2: nascar officials could not be reached for comment tuesday .

Score:
3.5",495,715,1210,0.4239552199978789,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""Text pair:\ntext1: officials with north carolina speedway at rockingham could not be reached . text2: nascar officials could not be reached for comment tuesday .\n\nScore:\n3.5"", ""Text pair:\ntext1: officials with north carolina speedway at rockingham could not be reached . text2: nascar officials could not be reached for comment tuesday .\n\nScore:\nScore: 4.5"", ""Text pair:\ntext1: officials with north carolina speedway at rockingham could not be reached . text2: nascar officials could not be reached for comment tuesday .\n\nScore:\n4.5\n\nThe text pairs convey a similar meaning regarding NASCAR officials not being reachable for comment. The minor differences in the specifics (e.g., \""north carolina speedway at rockingham\"" vs. \""NASCAR\"") do not significantly reduce the semantic similarity between the two texts."", ""Text pair:\ntext1: officials with north carolina speedway at rockingham could not be reached . text2: nascar officials could not be reached for comment tuesday .\n\nScore:\n3.5"", ""Text pair:\ntext1: officials with north carolina speedway at rockingham could not be reached . text2: nascar officials could not be reached for comment tuesday .\n\nScore:\n3.0""]","[1.0, 1.0, 1.0, 1.0, 1.0]"
"text1: they said the child was taken to nassau county medical center for observation . text2: the boy was taken to nassau university medical center , where staff said he was "" doing okay . """,3.4,2.0,"text2: the boy was taken to nassau university medical center , where staff said he was "" doing okay . ""

Score:
3.5",550,660,1210,0.4239552199978789,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""text2: the boy was taken to nassau university medical center , where staff said he was \"" doing okay . \""\n\nScore:\n3.5"", ""text2: the boy was taken to nassau university medical center , where staff said he was \"" doing okay . \""\n\nScore:\n4.5"", ""text2: the boy was taken to nassau university medical center , where staff said he was \"" doing okay . \""\n\nScore:\n3.5"", ""text2: the boy was taken to nassau university medical center , where staff said he was \"" doing okay . \""\n\nScore:\n3.5"", ""text2: the boy was taken to nassau university medical center , where staff said he was \"" doing okay . \""\n\nScore:\nScore: 4.0""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: tisha kresler , a spokeswoman for global crossing , declined to comment . text2: a global crossing representative had no immediate comment .",3.6,1.0,"final numeric score.

Text pair:
text1: tisha kresler , a spokeswoman for global crossing , declined to comment . text2: a global crossing representative had no immediate comment .

Score:
Score: 4.0",485,725,1210,0.4239552199978789,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""final numeric score.\n\nText pair:\ntext1: tisha kresler , a spokeswoman for global crossing , declined to comment . text2: a global crossing representative had no immediate comment .\n\nScore:\nScore: 4.0"", ""final numeric score.\n\nText pair:\ntext1: tisha kresler , a spokeswoman for global crossing , declined to comment . text2: a global crossing representative had no immediate comment .\n\nScore:\nScore: 4.0"", ""final numeric score.\n\nText pair:\ntext1: tisha kresler , a spokeswoman for global crossing , declined to comment . text2: a global crossing representative had no immediate comment .\n\nScore:\n3.5"", ""final numeric score.\n\nText pair:\ntext1: tisha kresler , a spokeswoman for global crossing , declined to comment . text2: a global crossing representative had no immediate comment .\n\nScore:\n3.5"", ""final numeric score.\n\nText pair:\ntext1: tisha kresler , a spokeswoman for global crossing , declined to comment . text2: a global crossing representative had no immediate comment .\n\nScore:\nScore: 4.5""]","[1.0, 1.0, 1.0, 1.0, 1.0]"
"text1: shares of lendingtree soared $ 5.99 , or 40.1 percent , to $ 20.68 in afternoon trading on the nasdaq stock market . text2: shares of lendingtree rose $ 6.21 , or 42 percent , to $ 20.90 after hitting $ 21.36 earlier .",2.2,4.16,Score: 4.5,685,525,1210,0.4239552199978789,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""Score: 4.5"", ""3.8"", ""Score: 4.5"", ""3.5"", ""4.5""]","[4.5, 3.8, 4.5, 3.5, 4.5]"
text1: the unions also staged a five-day strike in march that forced all but one of yale 's dining halls to close . text2: the unions also staged a five-day strike in march ; strikes have preceded eight of the last 10 contracts .,2.6,5.0,"-day strike in march ; strikes have preceded eight of the last 10 contracts .

Score:
Score: 4.0",595,615,1210,0.4239552199978789,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""-day strike in march ; strikes have preceded eight of the last 10 contracts .\n\nScore:\nScore: 4.0"", ""-day strike in march ; strikes have preceded eight of the last 10 contracts .\n\nScore:\nScore: 4.0"", ""-day strike in march ; strikes have preceded eight of the last 10 contracts .\n\nScore:\nScore: 3.5"", ""-day strike in march ; strikes have preceded eight of the last 10 contracts .\n\nScore:\nScore: 4.0"", ""-day strike in march ; strikes have preceded eight of the last 10 contracts .\n\nScore:\nScore: 4.0""]","[5.0, 5.0, 5.0, 5.0, 5.0]"
"text1: gov. rick perry has said that while he opposes gambling expansion , he would be reluctant to veto continuation of the lottery commission . text2: gov. rick perry opposes expansion of gambling but has said he would be "" hard-pressed "" to veto the lottery sunset bill .",3.8,4.5,""" to veto the lottery sunset bill .

Score:
Score: 4.5",635,575,1210,0.4239552199978789,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""\"" to veto the lottery sunset bill .\n\nScore:\nScore: 4.5"", ""\"" to veto the lottery sunset bill .\n\nScore:\nScore: 4.5"", ""\"" to veto the lottery sunset bill .\n\nScore:\nScore: 4.5"", ""\"" to veto the lottery sunset bill .\n\nScore:\nScore: 4.5"", ""\"" to veto the lottery sunset bill .\n\nScore:\n4.5""]","[4.5, 4.5, 4.5, 4.5, 4.5]"
"text1: in midafternoon trading , the nasdaq composite index was up 8.34 , or 0.5 percent , to 1,790.47 . text2: the nasdaq composite index .ixic dipped 8.59 points , or 0.48 percent , to 1,773.54 .",1.6,3.1,Score: 3.0,690,520,1210,0.4239552199978789,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""Score: 3.0"", ""3.5"", ""Score: 3.0"", ""Score: 2.5"", ""3.5""]","[3.0, 3.5, 3.0, 2.5, 3.5]"
